Log Text,Predicted Class,Prediction Confidence
BLOCK* NameSystem.addStoredBlock: blockMap updated: <*> is added to <*> size <*>,failure,0.49717042
BLOCK* NameSystem.addStoredBlock: blockMap updated: <*> is added to <*> size <*>,failure,0.49717042
BLOCK* NameSystem.addStoredBlock: blockMap updated: <*> is added to <*> size <*>,failure,0.49717042
Received block <*> of size <*> from <*>,failure,0.49717042
PacketResponder <*> for block <*> terminating,failure,0.49717042
Receiving block <*> src: <*> dest: <*>,failure,0.49717042
BLOCK* NameSystem.addStoredBlock: blockMap updated: <*> is added to <*> size <*>,failure,0.49717042
PacketResponder <*> for block <*> terminating,failure,0.49717042
PacketResponder <*> for block <*> terminating,failure,0.49717042
Received block <*> of size <*> from <*>,failure,0.49717042
Receiving block <*> src: <*> dest: <*>,failure,0.49717042
Receiving block <*> src: <*> dest: <*>,failure,0.49717042
PacketResponder <*> for block <*> terminating,failure,0.49717042
PacketResponder <*> for block <*> terminating,failure,0.49717042
Receiving block <*> src: <*> dest: <*>,failure,0.49717042
Receiving block <*> src: <*> dest: <*>,failure,0.49717042
PacketResponder <*> for block <*> terminating,failure,0.49717042
BLOCK* NameSystem.addStoredBlock: blockMap updated: <*> is added to <*> size <*>,failure,0.49717042
PacketResponder <*> for block <*> terminating,failure,0.49717042
Receiving block <*> src: <*> dest: <*>,failure,0.49717042
BLOCK* NameSystem.addStoredBlock: blockMap updated: <*> is added to <*> size <*>,failure,0.49717042
PacketResponder <*> for block <*> terminating,failure,0.49717042
Receiving block <*> src: <*> dest: <*>,failure,0.49717042
BLOCK* NameSystem.addStoredBlock: blockMap updated: <*> is added to <*> size <*>,failure,0.49717042
Receiving block <*> src: <*> dest: <*>,failure,0.49717042
PacketResponder <*> for block <*> terminating,failure,0.49717042
Receiving block <*> src: <*> dest: <*>,failure,0.49717042
Received block <*> of size <*> from <*>,failure,0.49717042
PacketResponder <*> for block <*> terminating,failure,0.49717042
PacketResponder <*> for block <*> terminating,failure,0.49717042
Receiving block <*> src: <*> dest: <*>,failure,0.49717042
BLOCK* NameSystem.addStoredBlock: blockMap updated: <*> is added to <*> size <*>,failure,0.49717042
BLOCK* NameSystem.allocateBlock: <*> <*>,failure,0.49717042
PacketResponder <*> for block <*> terminating,failure,0.49717042
Receiving block <*> src: <*> dest: <*>,failure,0.49717042
Receiving block <*> src: <*> dest: <*>,failure,0.49717042
BLOCK* NameSystem.addStoredBlock: blockMap updated: <*> is added to <*> size <*>,failure,0.49717042
Received block <*> of size <*> from <*>,failure,0.49717042
Received block <*> of size <*> from <*>,failure,0.49717042
Receiving block <*> src: <*> dest: <*>,failure,0.49717042
Received block <*> of size <*> from <*>,failure,0.49717042
PacketResponder <*> for block <*> terminating,failure,0.49717042
BLOCK* NameSystem.addStoredBlock: blockMap updated: <*> is added to <*> size <*>,failure,0.49717042
BLOCK* NameSystem.delete: <*> is added to invalidSet of <*>,failure,0.49717042
BLOCK* NameSystem.delete: <*> is added to invalidSet of <*>,failure,0.49717042
BLOCK* NameSystem.delete: <*> is added to invalidSet of <*>,failure,0.49717042
BLOCK* NameSystem.delete: <*> is added to invalidSet of <*>,failure,0.49717042
BLOCK* NameSystem.delete: <*> is added to invalidSet of <*>,failure,0.49717042
BLOCK* NameSystem.delete: <*> is added to invalidSet of <*>,failure,0.49717042
BLOCK* NameSystem.delete: <*> is added to invalidSet of <*>,failure,0.49717042
BLOCK* NameSystem.delete: <*> is added to invalidSet of <*>,failure,0.49717042
BLOCK* NameSystem.delete: <*> is added to invalidSet of <*>,failure,0.49717042
BLOCK* NameSystem.delete: <*> is added to invalidSet of <*>,failure,0.49717042
BLOCK* NameSystem.delete: <*> is added to invalidSet of <*>,failure,0.49717042
BLOCK* NameSystem.delete: <*> is added to invalidSet of <*>,failure,0.49717042
BLOCK* NameSystem.delete: <*> is added to invalidSet of <*>,failure,0.49717042
BLOCK* NameSystem.delete: <*> is added to invalidSet of <*>,failure,0.49717042
BLOCK* NameSystem.delete: <*> is added to invalidSet of <*>,failure,0.49717042
BLOCK* NameSystem.delete: <*> is added to invalidSet of <*>,failure,0.49717042
BLOCK* NameSystem.delete: <*> is added to invalidSet of <*>,failure,0.49717042
Verification succeeded for <*>,failure,0.49717042
BLOCK* NameSystem.delete: <*> is added to invalidSet of <*>,failure,0.49717042
BLOCK* NameSystem.delete: <*> is added to invalidSet of <*>,failure,0.49717042
BLOCK* NameSystem.delete: <*> is added to invalidSet of <*>,failure,0.49717042
BLOCK* NameSystem.delete: <*> is added to invalidSet of <*>,failure,0.49717042
BLOCK* NameSystem.delete: <*> is added to invalidSet of <*>,failure,0.49717042
BLOCK* NameSystem.delete: <*> is added to invalidSet of <*>,failure,0.49717042
BLOCK* NameSystem.delete: <*> is added to invalidSet of <*>,failure,0.49717042
BLOCK* NameSystem.delete: <*> is added to invalidSet of <*>,failure,0.49717042
Deleting block <*> file <*>,failure,0.49717042
Receiving block <*> src: <*> dest: <*>,failure,0.49717042
Deleting block <*> file <*>,failure,0.49717042
Deleting block <*> file <*>,failure,0.49717042
Deleting block <*> file <*>,failure,0.49717042
Received block <*> of size <*> from <*>,failure,0.49717042
Deleting block <*> file <*>,failure,0.49717042
Deleting block <*> file <*>,failure,0.49717042
Deleting block <*> file <*>,failure,0.49717042
Deleting block <*> file <*>,failure,0.49717042
Deleting block <*> file <*>,failure,0.49717042
Received block <*> of size <*> from <*>,failure,0.49717042
Deleting block <*> file <*>,failure,0.49717042
Deleting block <*> file <*>,failure,0.49717042
Deleting block <*> file <*>,failure,0.49717042
Deleting block <*> file <*>,failure,0.49717042
Deleting block <*> file <*>,failure,0.49717042
Deleting block <*> file <*>,failure,0.49717042
Deleting block <*> file <*>,failure,0.49717042
Deleting block <*> file <*>,failure,0.49717042
Deleting block <*> file <*>,failure,0.49717042
Deleting block <*> file <*>,failure,0.49717042
Deleting block <*> file <*>,failure,0.49717042
Deleting block <*> file <*>,failure,0.49717042
Deleting block <*> file <*>,failure,0.49717042
Deleting block <*> file <*>,failure,0.49717042
Receiving block <*> src: <*> dest: <*>,failure,0.49717042
Deleting block <*> file <*>,failure,0.49717042
Deleting block <*> file <*>,failure,0.49717042
Deleting block <*> file <*>,failure,0.49717042
Deleting block <*> file <*>,failure,0.49717042
Deleting block <*> file <*>,failure,0.49717042
Deleting block <*> file <*>,failure,0.49717042
Deleting block <*> file <*>,failure,0.49717042
Deleting block <*> file <*>,failure,0.49717042
Receiving block <*> src: <*> dest: <*>,failure,0.49717042
Deleting block <*> file <*>,failure,0.49717042
Deleting block <*> file <*>,failure,0.49717042
BLOCK* NameSystem.addStoredBlock: blockMap updated: <*> is added to <*> size <*>,failure,0.49717042
BLOCK* NameSystem.addStoredBlock: blockMap updated: <*> is added to <*> size <*>,failure,0.49717042
Receiving block <*> src: <*> dest: <*>,failure,0.49717042
Received block <*> of size <*> from <*>,failure,0.49717042
PacketResponder <*> for block <*> terminating,failure,0.49717042
BLOCK* NameSystem.addStoredBlock: blockMap updated: <*> is added to <*> size <*>,failure,0.49717042
Receiving block <*> src: <*> dest: <*>,failure,0.49717042
BLOCK* NameSystem.allocateBlock: <*> <*>,failure,0.49717042
BLOCK* NameSystem.addStoredBlock: blockMap updated: <*> is added to <*> size <*>,failure,0.49717042
BLOCK* NameSystem.addStoredBlock: blockMap updated: <*> is added to <*> size <*>,failure,0.49717042
Received block <*> of size <*> from <*>,failure,0.49717042
PacketResponder <*> for block <*> terminating,failure,0.49717042
Receiving block <*> src: <*> dest: <*>,failure,0.49717042
PacketResponder <*> for block <*> terminating,failure,0.49717042
BLOCK* NameSystem.addStoredBlock: blockMap updated: <*> is added to <*> size <*>,failure,0.49717042
BLOCK* NameSystem.allocateBlock: <*> <*>,failure,0.49717042
Received block <*> of size <*> from <*>,failure,0.49717042
Receiving block <*> src: <*> dest: <*>,failure,0.49717042
BLOCK* NameSystem.addStoredBlock: blockMap updated: <*> is added to <*> size <*>,failure,0.49717042
Received block blk_-4411589101766563890 src: /10.250.14.38:37362 dest: /10.250.14.38:50010 of size 67108864,failure,0.4971704
BLOCK* NameSystem.addStoredBlock: blockMap updated: <*> is added to <*> size <*>,failure,0.49717042
Receiving block <*> src: <*> dest: <*>,failure,0.49717042
BLOCK* NameSystem.addStoredBlock: blockMap updated: <*> is added to <*> size <*>,failure,0.49717042
Received block <*> of size <*> from <*>,failure,0.49717042
PacketResponder <*> for block <*> terminating,failure,0.49717042
BLOCK* NameSystem.addStoredBlock: blockMap updated: <*> is added to <*> size <*>,failure,0.49717042
Receiving block <*> src: <*> dest: <*>,failure,0.49717042
Received block <*> of size <*> from <*>,failure,0.49717042
BLOCK* NameSystem.addStoredBlock: blockMap updated: <*> is added to <*> size <*>,failure,0.49717042
Received block <*> of size <*> from <*>,failure,0.49717042
PacketResponder <*> for block <*> terminating,failure,0.49717042
BLOCK* NameSystem.addStoredBlock: blockMap updated: <*> is added to <*> size <*>,failure,0.49717042
Receiving block <*> src: <*> dest: <*>,failure,0.49717042
Receiving block <*> src: <*> dest: <*>,failure,0.49717042
BLOCK* NameSystem.addStoredBlock: blockMap updated: <*> is added to <*> size <*>,failure,0.49717042
Received block <*> of size <*> from <*>,failure,0.49717042
BLOCK* NameSystem.addStoredBlock: blockMap updated: <*> is added to <*> size <*>,failure,0.49717042
Received block <*> of size <*> from <*>,failure,0.49717042
PacketResponder <*> for block <*> terminating,failure,0.49717042
Received block <*> of size <*> from <*>,failure,0.49717042
Receiving block <*> src: <*> dest: <*>,failure,0.49717042
BLOCK* NameSystem.addStoredBlock: blockMap updated: <*> is added to <*> size <*>,failure,0.49717042
PacketResponder <*> for block <*> terminating,failure,0.49717042
PacketResponder <*> for block <*> terminating,failure,0.49717042
Receiving block <*> src: <*> dest: <*>,failure,0.49717042
Receiving block <*> src: <*> dest: <*>,failure,0.49717042
Receiving block <*> src: <*> dest: <*>,failure,0.49717042
PacketResponder <*> for block <*> terminating,failure,0.49717042
Received block <*> of size <*> from <*>,failure,0.49717042
Received block <*> of size <*> from <*>,failure,0.49717042
Received block <*> of size <*> from <*>,failure,0.49717042
BLOCK* NameSystem.allocateBlock: <*> <*>,failure,0.49717042
Receiving block <*> src: <*> dest: <*>,failure,0.49717042
Receiving block <*> src: <*> dest: <*>,failure,0.49717042
BLOCK* NameSystem.addStoredBlock: blockMap updated: <*> is added to <*> size <*>,failure,0.49717042
Received block <*> of size <*> from <*>,failure,0.49717042
BLOCK* NameSystem.allocateBlock: <*> <*>,failure,0.49717042
Receiving block <*> src: <*> dest: <*>,failure,0.49717042
Received block <*> of size <*> from <*>,failure,0.49717042
Receiving block <*> src: <*> dest: <*>,failure,0.49717042
PacketResponder <*> for block <*> terminating,failure,0.49717042
PacketResponder <*> for block <*> terminating,failure,0.49717042
Receiving block <*> src: <*> dest: <*>,failure,0.49717042
Received block <*> of size <*> from <*>,failure,0.49717042
BLOCK* NameSystem.addStoredBlock: blockMap updated: <*> is added to <*> size <*>,failure,0.49717042
Received block <*> of size <*> from <*>,failure,0.49717042
Received block <*> of size <*> from <*>,failure,0.49717042
BLOCK* NameSystem.addStoredBlock: blockMap updated: <*> is added to <*> size <*>,failure,0.49717042
PacketResponder <*> for block <*> terminating,failure,0.49717042
PacketResponder <*> for block <*> terminating,failure,0.49717042
BLOCK* NameSystem.addStoredBlock: blockMap updated: <*> is added to <*> size <*>,failure,0.49717042
PacketResponder <*> for block <*> terminating,failure,0.49717042
BLOCK* NameSystem.delete: <*> is added to invalidSet of <*>,failure,0.49717042
PacketResponder <*> for block <*> terminating,failure,0.49717042
Received block <*> of size <*> from <*>,failure,0.49717042
BLOCK* NameSystem.addStoredBlock: blockMap updated: <*> is added to <*> size <*>,failure,0.49717042
BLOCK* NameSystem.addStoredBlock: blockMap updated: <*> is added to <*> size <*>,failure,0.49717042
PacketResponder <*> for block <*> terminating,failure,0.49717042
Received block <*> of size <*> from <*>,failure,0.49717042
BLOCK* NameSystem.addStoredBlock: blockMap updated: <*> is added to <*> size <*>,failure,0.49717042
BLOCK* NameSystem.addStoredBlock: blockMap updated: <*> is added to <*> size <*>,failure,0.49717042
PacketResponder <*> for block <*> terminating,failure,0.49717042
BLOCK* NameSystem.addStoredBlock: blockMap updated: <*> is added to <*> size <*>,failure,0.49717042
PacketResponder <*> for block <*> terminating,failure,0.49717042
Receiving block <*> src: <*> dest: <*>,failure,0.49717042
BLOCK* NameSystem.addStoredBlock: blockMap updated: <*> is added to <*> size <*>,failure,0.49717042
PacketResponder <*> for block <*> terminating,failure,0.49717042
Received block <*> of size <*> from <*>,failure,0.49717042
Received block <*> of size <*> from <*>,failure,0.49717042
Received block <*> of size <*> from <*>,failure,0.49717042
PacketResponder <*> for block <*> terminating,failure,0.49717042
Received block <*> of size <*> from <*>,failure,0.49717042
BLOCK* NameSystem.allocateBlock: <*> <*>,failure,0.49717042
PacketResponder <*> for block <*> terminating,failure,0.49717042
BLOCK* NameSystem.addStoredBlock: blockMap updated: <*> is added to <*> size <*>,failure,0.49717042
BLOCK* NameSystem.allocateBlock: <*> <*>,failure,0.49717042
Received block <*> of size <*> from <*>,failure,0.49717042
Received block <*> of size <*> from <*>,failure,0.49717042
PacketResponder <*> for block <*> terminating,failure,0.49717042
BLOCK* NameSystem.addStoredBlock: blockMap updated: <*> is added to <*> size <*>,failure,0.49717042
PacketResponder <*> for block <*> terminating,failure,0.49717042
Received block <*> of size <*> from <*>,failure,0.49717042
PacketResponder <*> for block <*> terminating,failure,0.49717042
Receiving block <*> src: <*> dest: <*>,failure,0.49717042
BLOCK* NameSystem.addStoredBlock: blockMap updated: <*> is added to <*> size <*>,failure,0.49717042
PacketResponder <*> for block <*> terminating,failure,0.49717042
Receiving block <*> src: <*> dest: <*>,failure,0.49717042
BLOCK* NameSystem.addStoredBlock: blockMap updated: <*> is added to <*> size <*>,failure,0.49717042
Receiving block <*> src: <*> dest: <*>,failure,0.49717042
BLOCK* NameSystem.allocateBlock: <*> <*>,failure,0.49717042
PacketResponder <*> for block <*> terminating,failure,0.49717042
Received block <*> of size <*> from <*>,failure,0.49717042
Received block <*> of size <*> from <*>,failure,0.49717042
Received block <*> of size <*> from <*>,failure,0.49717042
