Log ID,Log Text,Predicted Class,Prediction Confidence,Batch Number,Anomaly Triggered,Healing Action
2498,BLOCK* NameSystem.addStoredBlock: blockMap updated: <*> is added to <*> size <*>,normal,1.0,50,No,N/A
2499,Deleting block <*> file <*>,normal,0.9973259,50,No,N/A
2500,PacketResponder <*> for block <*> terminating,normal,0.9999418,50,No,N/A
2501,BLOCK* NameSystem.allocateBlock: <*> <*>,normal,0.9990257,51,No,N/A
2502,Deleting block <*> file <*>,normal,0.9973259,51,No,N/A
2503,PacketResponder <*> for block <*> terminating,normal,0.9999418,51,No,N/A
2504,Received block <*> of size <*> from <*>,normal,0.99996257,51,No,N/A
2505,BLOCK* NameSystem.allocateBlock: <*> <*>,normal,0.9990257,51,No,N/A
2506,Receiving block <*> src: <*> dest: <*>,normal,0.99993414,51,No,N/A
2507,Receiving block <*> src: <*> dest: <*>,normal,0.99993414,51,No,N/A
2508,BLOCK* NameSystem.addStoredBlock: blockMap updated: <*> is added to <*> size <*>,normal,1.0,51,No,N/A
2509,PacketResponder <*> for block <*> terminating,normal,0.9999418,51,No,N/A
2510,BLOCK* NameSystem.addStoredBlock: blockMap updated: <*> is added to <*> size <*>,normal,1.0,51,No,N/A
2511,Receiving block <*> src: <*> dest: <*>,normal,0.99993414,51,No,N/A
2512,PacketResponder <*> for block <*> terminating,normal,0.9999418,51,No,N/A
2513,BLOCK* NameSystem.allocateBlock: <*> <*>,normal,0.9990257,51,No,N/A
2514,Received block <*> of size <*> from <*>,normal,0.99996257,51,No,N/A
2515,PacketResponder <*> for block <*> terminating,normal,0.9999418,51,No,N/A
2516,Received block <*> of size <*> from <*>,normal,0.99996257,51,No,N/A
2517,BLOCK* NameSystem.addStoredBlock: blockMap updated: <*> is added to <*> size <*>,normal,1.0,51,No,N/A
2518,BLOCK* NameSystem.addStoredBlock: blockMap updated: <*> is added to <*> size <*>,normal,1.0,51,No,N/A
2519,Deleting block <*> file <*>,normal,0.9973259,51,No,N/A
2520,Receiving block <*> src: <*> dest: <*>,normal,0.99993414,51,No,N/A
2521,PacketResponder <*> for block <*> terminating,normal,0.9999418,51,No,N/A
2522,BLOCK* NameSystem.addStoredBlock: blockMap updated: <*> is added to <*> size <*>,normal,1.0,51,No,N/A
2523,Receiving block <*> src: <*> dest: <*>,normal,0.99993414,51,No,N/A
2524,Deleting block <*> file <*>,normal,0.9973259,51,No,N/A
2525,BLOCK* NameSystem.addStoredBlock: blockMap updated: <*> is added to <*> size <*>,normal,1.0,51,No,N/A
2526,BLOCK* NameSystem.allocateBlock: <*> <*>,normal,0.9990257,51,No,N/A
2527,Received block <*> of size <*> from <*>,normal,0.99996257,51,No,N/A
2528,Receiving block <*> src: <*> dest: <*>,normal,0.99993414,51,No,N/A
2529,BLOCK* NameSystem.addStoredBlock: blockMap updated: <*> is added to <*> size <*>,normal,1.0,51,No,N/A
2530,Deleting block <*> file <*>,normal,0.9973259,51,No,N/A
2531,Received block <*> of size <*> from <*>,normal,0.99996257,51,No,N/A
2532,Received block <*> of size <*> from <*>,normal,0.99996257,51,No,N/A
2533,Received block <*> of size <*> from <*>,normal,0.99996257,51,No,N/A
2534,Received block <*> of size <*> from <*>,normal,0.99996257,51,No,N/A
2535,BLOCK* NameSystem.addStoredBlock: blockMap updated: <*> is added to <*> size <*>,normal,1.0,51,No,N/A
2536,Received block <*> of size <*> from <*>,normal,0.99996257,51,No,N/A
2537,BLOCK* NameSystem.addStoredBlock: blockMap updated: <*> is added to <*> size <*>,normal,1.0,51,No,N/A
2538,Received block <*> of size <*> from <*>,normal,0.99996257,51,No,N/A
2539,Received block <*> of size <*> from <*>,normal,0.99996257,51,No,N/A
2540,Receiving block <*> src: <*> dest: <*>,normal,0.99993414,51,No,N/A
2541,PacketResponder <*> for block <*> terminating,normal,0.9999418,51,No,N/A
2542,BLOCK* NameSystem.addStoredBlock: blockMap updated: <*> is added to <*> size <*>,normal,1.0,51,No,N/A
2543,PacketResponder <*> for block <*> terminating,normal,0.9999418,51,No,N/A
2544,BLOCK* NameSystem.allocateBlock: <*> <*>,normal,0.9990257,51,No,N/A
2545,Receiving block <*> src: <*> dest: <*>,normal,0.99993414,51,No,N/A
2546,Received block <*> of size <*> from <*>,normal,0.99996257,51,No,N/A
2547,Receiving block <*> src: <*> dest: <*>,normal,0.99993414,51,No,N/A
2548,BLOCK* NameSystem.addStoredBlock: blockMap updated: <*> is added to <*> size <*>,normal,1.0,51,No,N/A
2549,BLOCK* NameSystem.allocateBlock: <*> <*>,normal,0.9990257,51,No,N/A
2550,Received block <*> of size <*> from <*>,normal,0.99996257,51,No,N/A
2551,PacketResponder <*> for block <*> terminating,normal,0.9999418,52,No,N/A
2552,Receiving block <*> src: <*> dest: <*>,normal,0.99993414,52,No,N/A
2553,BLOCK* NameSystem.allocateBlock: <*> <*>,normal,0.9990257,52,No,N/A
2554,Received block <*> of size <*> from <*>,normal,0.99996257,52,No,N/A
2555,BLOCK* NameSystem.addStoredBlock: blockMap updated: <*> is added to <*> size <*>,normal,1.0,52,No,N/A
2556,BLOCK* NameSystem.addStoredBlock: blockMap updated: <*> is added to <*> size <*>,normal,1.0,52,No,N/A
2557,BLOCK* NameSystem.allocateBlock: <*> <*>,normal,0.9990257,52,No,N/A
2558,Receiving block <*> src: <*> dest: <*>,normal,0.99993414,52,No,N/A
2559,PacketResponder <*> for block <*> terminating,normal,0.9999418,52,No,N/A
2560,BLOCK* NameSystem.addStoredBlock: blockMap updated: <*> is added to <*> size <*>,normal,1.0,52,No,N/A
2561,PacketResponder <*> for block <*> terminating,normal,0.9999418,52,No,N/A
2562,Receiving block <*> src: <*> dest: <*>,normal,0.99993414,52,No,N/A
2563,BLOCK* NameSystem.addStoredBlock: blockMap updated: <*> is added to <*> size <*>,normal,1.0,52,No,N/A
2564,Received block <*> of size <*> from <*>,normal,0.99996257,52,No,N/A
2565,BLOCK* NameSystem.addStoredBlock: blockMap updated: <*> is added to <*> size <*>,normal,1.0,52,No,N/A
2566,BLOCK* NameSystem.addStoredBlock: blockMap updated: <*> is added to <*> size <*>,normal,1.0,52,No,N/A
2567,Receiving block <*> src: <*> dest: <*>,normal,0.99993414,52,No,N/A
2568,PacketResponder <*> for block <*> terminating,normal,0.9999418,52,No,N/A
2569,Verification succeeded for <*>,normal,0.98713756,52,No,N/A
2570,Receiving block <*> src: <*> dest: <*>,normal,0.99993414,52,No,N/A
2571,Receiving block <*> src: <*> dest: <*>,normal,0.99993414,52,No,N/A
2572,PacketResponder <*> for block <*> terminating,normal,0.9999418,52,No,N/A
2573,BLOCK* NameSystem.addStoredBlock: blockMap updated: <*> is added to <*> size <*>,normal,1.0,52,No,N/A
2574,Received block <*> of size <*> from <*>,normal,0.99996257,52,No,N/A
2575,Receiving block <*> src: <*> dest: <*>,normal,0.99993414,52,No,N/A
2576,Receiving block <*> src: <*> dest: <*>,normal,0.99993414,52,No,N/A
2577,Received block <*> of size <*> from <*>,normal,0.99996257,52,No,N/A
2578,Received block <*> of size <*> from <*>,normal,0.99996257,52,No,N/A
2579,Receiving block <*> src: <*> dest: <*>,normal,0.99993414,52,No,N/A
2580,Received block <*> of size <*> from <*>,normal,0.99996257,52,No,N/A
2581,BLOCK* NameSystem.addStoredBlock: blockMap updated: <*> is added to <*> size <*>,normal,1.0,52,No,N/A
2582,BLOCK* NameSystem.addStoredBlock: blockMap updated: <*> is added to <*> size <*>,normal,1.0,52,No,N/A
2583,Receiving block <*> src: <*> dest: <*>,normal,0.99993414,52,No,N/A
2584,Received block <*> of size <*> from <*>,normal,0.99996257,52,No,N/A
2585,Deleting block <*> file <*>,normal,0.9973259,52,No,N/A
2586,Received block <*> of size <*> from <*>,normal,0.99996257,52,No,N/A
2587,Received block <*> of size <*> from <*>,normal,0.99996257,52,No,N/A
2588,Receiving block <*> src: <*> dest: <*>,normal,0.99993414,52,No,N/A
2589,PacketResponder <*> for block <*> terminating,normal,0.9999418,52,No,N/A
2590,PacketResponder <*> for block <*> terminating,normal,0.9999418,52,No,N/A
2591,Receiving block <*> src: <*> dest: <*>,normal,0.99993414,52,No,N/A
2592,BLOCK* NameSystem.addStoredBlock: blockMap updated: <*> is added to <*> size <*>,normal,1.0,52,No,N/A
2593,Received block <*> of size <*> from <*>,normal,0.99996257,52,No,N/A
2594,Receiving block <*> src: <*> dest: <*>,normal,0.99993414,52,No,N/A
2595,BLOCK* NameSystem.allocateBlock: <*> <*>,normal,0.9990257,52,No,N/A
2596,Received block <*> of size <*> from <*>,normal,0.99996257,52,No,N/A
2597,BLOCK* NameSystem.addStoredBlock: blockMap updated: <*> is added to <*> size <*>,normal,1.0,52,No,N/A
2598,BLOCK* NameSystem.addStoredBlock: blockMap updated: <*> is added to <*> size <*>,normal,1.0,52,No,N/A
2599,Receiving block <*> src: <*> dest: <*>,normal,0.99993414,52,No,N/A
2600,Receiving block <*> src: <*> dest: <*>,normal,0.99993414,52,No,N/A
2601,Receiving block <*> src: <*> dest: <*>,normal,0.99993414,53,No,N/A
2602,BLOCK* NameSystem.allocateBlock: <*> <*>,normal,0.9990257,53,No,N/A
2603,Receiving block <*> src: <*> dest: <*>,normal,0.99993414,53,No,N/A
2604,PacketResponder <*> for block <*> terminating,normal,0.9999418,53,No,N/A
2605,PacketResponder <*> for block <*> terminating,normal,0.9999418,53,No,N/A
2606,Receiving block <*> src: <*> dest: <*>,normal,0.99993414,53,No,N/A
2607,Receiving block <*> src: <*> dest: <*>,normal,0.99993414,53,No,N/A
2608,BLOCK* NameSystem.addStoredBlock: blockMap updated: <*> is added to <*> size <*>,normal,1.0,53,No,N/A
2609,Receiving block <*> src: <*> dest: <*>,normal,0.99993414,53,No,N/A
2610,Receiving block <*> src: <*> dest: <*>,normal,0.99993414,53,No,N/A
2611,Receiving block <*> src: <*> dest: <*>,normal,0.99993414,53,No,N/A
2612,Receiving block <*> src: <*> dest: <*>,normal,0.99993414,53,No,N/A
2613,Receiving block <*> src: <*> dest: <*>,normal,0.99993414,53,No,N/A
2614,BLOCK* NameSystem.addStoredBlock: blockMap updated: <*> is added to <*> size <*>,normal,1.0,53,No,N/A
2615,PacketResponder <*> for block <*> terminating,normal,0.9999418,53,No,N/A
2616,Received block <*> of size <*> from <*>,normal,0.99996257,53,No,N/A
2617,BLOCK* NameSystem.addStoredBlock: blockMap updated: <*> is added to <*> size <*>,normal,1.0,53,No,N/A
2618,PacketResponder <*> for block <*> terminating,normal,0.9999418,53,No,N/A
2619,BLOCK* NameSystem.addStoredBlock: blockMap updated: <*> is added to <*> size <*>,normal,1.0,53,No,N/A
2620,Received block <*> of size <*> from <*>,normal,0.99996257,53,No,N/A
2621,PacketResponder <*> for block <*> terminating,normal,0.9999418,53,No,N/A
2622,PacketResponder <*> for block <*> terminating,normal,0.9999418,53,No,N/A
2623,BLOCK* NameSystem.addStoredBlock: blockMap updated: <*> is added to <*> size <*>,normal,1.0,53,No,N/A
2624,PacketResponder <*> for block <*> terminating,normal,0.9999418,53,No,N/A
2625,Receiving block <*> src: <*> dest: <*>,normal,0.99993414,53,No,N/A
2626,Received block <*> of size <*> from <*>,normal,0.99996257,53,No,N/A
2627,BLOCK* NameSystem.allocateBlock: <*> <*>,normal,0.9990257,53,No,N/A
2628,BLOCK* NameSystem.addStoredBlock: blockMap updated: <*> is added to <*> size <*>,normal,1.0,53,No,N/A
2629,BLOCK* NameSystem.addStoredBlock: blockMap updated: <*> is added to <*> size <*>,normal,1.0,53,No,N/A
2630,BLOCK* NameSystem.addStoredBlock: blockMap updated: <*> is added to <*> size <*>,normal,1.0,53,No,N/A
2631,BLOCK* NameSystem.allocateBlock: <*> <*>,normal,0.9990257,53,No,N/A
2632,BLOCK* NameSystem.addStoredBlock: blockMap updated: <*> is added to <*> size <*>,normal,1.0,53,No,N/A
2633,Received block <*> of size <*> from <*>,normal,0.99996257,53,No,N/A
2634,BLOCK* NameSystem.addStoredBlock: blockMap updated: <*> is added to <*> size <*>,normal,1.0,53,No,N/A
2635,Receiving block <*> src: <*> dest: <*>,normal,0.99993414,53,No,N/A
2636,Receiving block <*> src: <*> dest: <*>,normal,0.99993414,53,No,N/A
2637,Receiving block <*> src: <*> dest: <*>,normal,0.99993414,53,No,N/A
2638,Received block <*> of size <*> from <*>,normal,0.99996257,53,No,N/A
2639,Receiving block <*> src: <*> dest: <*>,normal,0.99993414,53,No,N/A
2640,PacketResponder <*> for block <*> terminating,normal,0.9999418,53,No,N/A
2641,Receiving block <*> src: <*> dest: <*>,normal,0.99993414,53,No,N/A
2642,PacketResponder <*> for block <*> terminating,normal,0.9999418,53,No,N/A
2643,BLOCK* NameSystem.addStoredBlock: blockMap updated: <*> is added to <*> size <*>,normal,1.0,53,No,N/A
2644,PacketResponder <*> for block <*> terminating,normal,0.9999418,53,No,N/A
2645,Received block <*> of size <*> from <*>,normal,0.99996257,53,No,N/A
2646,Verification succeeded for <*>,normal,0.98713756,53,No,N/A
2647,BLOCK* NameSystem.allocateBlock: <*> <*>,normal,0.9990257,53,No,N/A
2648,BLOCK* NameSystem.addStoredBlock: blockMap updated: <*> is added to <*> size <*>,normal,1.0,53,No,N/A
2649,Receiving block <*> src: <*> dest: <*>,normal,0.99993414,53,No,N/A
2650,Received block <*> of size <*> from <*>,normal,0.99996257,53,No,N/A
2651,Receiving block <*> src: <*> dest: <*>,normal,0.99993414,54,No,N/A
2652,Received block <*> of size <*> from <*>,normal,0.99996257,54,No,N/A
2653,BLOCK* NameSystem.addStoredBlock: blockMap updated: <*> is added to <*> size <*>,normal,1.0,54,No,N/A
2654,Received block <*> of size <*> from <*>,normal,0.99996257,54,No,N/A
2655,BLOCK* NameSystem.addStoredBlock: blockMap updated: <*> is added to <*> size <*>,normal,1.0,54,No,N/A
2656,Received block <*> of size <*> from <*>,normal,0.99996257,54,No,N/A
2657,BLOCK* NameSystem.addStoredBlock: blockMap updated: <*> is added to <*> size <*>,normal,1.0,54,No,N/A
2658,Receiving block <*> src: <*> dest: <*>,normal,0.99993414,54,No,N/A
2659,Receiving block <*> src: <*> dest: <*>,normal,0.99993414,54,No,N/A
2660,Receiving block <*> src: <*> dest: <*>,normal,0.99993414,54,No,N/A
2661,BLOCK* NameSystem.addStoredBlock: blockMap updated: <*> is added to <*> size <*>,normal,1.0,54,No,N/A
2662,Receiving block <*> src: <*> dest: <*>,normal,0.99993414,54,No,N/A
2663,PacketResponder <*> for block <*> terminating,normal,0.9999418,54,No,N/A
2664,Receiving block <*> src: <*> dest: <*>,normal,0.99993414,54,No,N/A
2665,BLOCK* NameSystem.addStoredBlock: blockMap updated: <*> is added to <*> size <*>,normal,1.0,54,No,N/A
2666,BLOCK* NameSystem.addStoredBlock: blockMap updated: <*> is added to <*> size <*>,normal,1.0,54,No,N/A
2667,Received block <*> of size <*> from <*>,normal,0.99996257,54,No,N/A
2668,BLOCK* NameSystem.addStoredBlock: blockMap updated: <*> is added to <*> size <*>,normal,1.0,54,No,N/A
2669,Received block <*> of size <*> from <*>,normal,0.99996257,54,No,N/A
2670,Received block <*> of size <*> from <*>,normal,0.99996257,54,No,N/A
2671,BLOCK* NameSystem.addStoredBlock: blockMap updated: <*> is added to <*> size <*>,normal,1.0,54,No,N/A
2672,Received block <*> of size <*> from <*>,normal,0.99996257,54,No,N/A
2673,BLOCK* NameSystem.addStoredBlock: blockMap updated: <*> is added to <*> size <*>,normal,1.0,54,No,N/A
2674,PacketResponder <*> for block <*> terminating,normal,0.9999418,54,No,N/A
2675,PacketResponder <*> for block <*> terminating,normal,0.9999418,54,No,N/A
2676,PacketResponder <*> for block <*> terminating,normal,0.9999418,54,No,N/A
2677,BLOCK* NameSystem.allocateBlock: <*> <*>,normal,0.9990257,54,No,N/A
2678,Receiving block <*> src: <*> dest: <*>,normal,0.99993414,54,No,N/A
2679,PacketResponder <*> for block <*> terminating,normal,0.9999418,54,No,N/A
2680,<*> Served block <*> to <*>,normal,0.99618936,54,No,N/A
2681,<*> exception while serving <*> to <*>,normal,0.9947974,54,No,N/A
2682,<*> exception while serving <*> to <*>,normal,0.9947974,54,No,N/A
2683,<*> exception while serving <*> to <*>,normal,0.9947974,54,No,N/A
2684,<*> exception while serving <*> to <*>,normal,0.9947974,54,No,N/A
2685,<*> exception while serving <*> to <*>,normal,0.9947974,54,No,N/A
2686,<*> exception while serving <*> to <*>,normal,0.9947974,54,No,N/A
2687,<*> Served block <*> to <*>,normal,0.99618936,54,No,N/A
2688,<*> exception while serving <*> to <*>,normal,0.9947974,54,No,N/A
2689,<*> Served block <*> to <*>,normal,0.99618936,54,No,N/A
2690,<*> exception while serving <*> to <*>,normal,0.9947974,54,No,N/A
2691,<*> exception while serving <*> to <*>,normal,0.9947974,54,No,N/A
2692,<*> exception while serving <*> to <*>,normal,0.9947974,54,No,N/A
2693,<*> exception while serving <*> to <*>,normal,0.9947974,54,No,N/A
2694,<*> Served block <*> to <*>,normal,0.99618936,54,No,N/A
2695,<*> exception while serving <*> to <*>,normal,0.9947974,54,No,N/A
2696,<*> Served block <*> to <*>,normal,0.99618936,54,No,N/A
2697,<*> exception while serving <*> to <*>,normal,0.9947974,54,No,N/A
2698,<*> exception while serving <*> to <*>,normal,0.9947974,54,No,N/A
2699,Verification succeeded for <*>,normal,0.98713756,54,No,N/A
2700,<*> exception while serving <*> to <*>,normal,0.9947974,54,No,N/A
2701,<*> Served block <*> to <*>,normal,0.99618936,55,No,N/A
2702,<*> exception while serving <*> to <*>,normal,0.9947974,55,No,N/A
2703,BLOCK* NameSystem.allocateBlock: <*> <*>,normal,0.9990257,55,No,N/A
2704,Receiving block <*> src: <*> dest: <*>,normal,0.99993414,55,No,N/A
2705,PacketResponder <*> for block <*> terminating,normal,0.9999418,55,No,N/A
2706,PacketResponder <*> for block <*> terminating,normal,0.9999418,55,No,N/A
2707,BLOCK* NameSystem.allocateBlock: <*> <*>,normal,0.9990257,55,No,N/A
2708,Receiving block <*> src: <*> dest: <*>,normal,0.99993414,55,No,N/A
2709,BLOCK* NameSystem.addStoredBlock: blockMap updated: <*> is added to <*> size <*>,normal,1.0,55,No,N/A
2710,Receiving block <*> src: <*> dest: <*>,normal,0.99993414,55,No,N/A
2711,Received block <*> of size <*> from <*>,normal,0.99996257,55,No,N/A
2712,Receiving block <*> src: <*> dest: <*>,normal,0.99993414,55,No,N/A
2713,Receiving block <*> src: <*> dest: <*>,normal,0.99993414,55,No,N/A
2714,PacketResponder <*> for block <*> terminating,normal,0.9999418,55,No,N/A
2715,Receiving block <*> src: <*> dest: <*>,normal,0.99993414,55,No,N/A
2716,Receiving block <*> src: <*> dest: <*>,normal,0.99993414,55,No,N/A
2717,Received block <*> of size <*> from <*>,normal,0.99996257,55,No,N/A
2718,Receiving block <*> src: <*> dest: <*>,normal,0.99993414,55,No,N/A
2719,BLOCK* NameSystem.addStoredBlock: blockMap updated: <*> is added to <*> size <*>,normal,1.0,55,No,N/A
2720,PacketResponder <*> for block <*> terminating,normal,0.9999418,55,No,N/A
2721,BLOCK* NameSystem.addStoredBlock: blockMap updated: <*> is added to <*> size <*>,normal,1.0,55,No,N/A
2722,Received block <*> of size <*> from <*>,normal,0.99996257,55,No,N/A
2723,BLOCK* NameSystem.addStoredBlock: blockMap updated: <*> is added to <*> size <*>,normal,1.0,55,No,N/A
2724,Received block <*> of size <*> from <*>,normal,0.99996257,55,No,N/A
2725,Receiving block <*> src: <*> dest: <*>,normal,0.99993414,55,No,N/A
2726,Receiving block <*> src: <*> dest: <*>,normal,0.99993414,55,No,N/A
2727,BLOCK* NameSystem.addStoredBlock: blockMap updated: <*> is added to <*> size <*>,normal,1.0,55,No,N/A
2728,PacketResponder <*> for block <*> terminating,normal,0.9999418,55,No,N/A
2729,Received block <*> of size <*> from <*>,normal,0.99996257,55,No,N/A
2730,Receiving block <*> src: <*> dest: <*>,normal,0.99993414,55,No,N/A
2731,Receiving block <*> src: <*> dest: <*>,normal,0.99993414,55,No,N/A
2732,BLOCK* NameSystem.addStoredBlock: blockMap updated: <*> is added to <*> size <*>,normal,1.0,55,No,N/A
